gene_id,ERR1338025,ERR1338026,ERR1338027,ERR1338028,ERR1338029,ERR1338030,ERR1338031,ERR1338032
ENSG00000128602.11|SMO,3048,3666,3520,1034,3633,3369,3252,3673
ENSG00000243230.1|ENSG00000243230,13,9,9,6,40,24,56,48
ENSG00000286722.1|ENSG00000286722,0,0,0,0,3,0,0,0
ENSG00000158467.17|AHCYL2,4458,4536,4794,1555,5955,5334,5596,6664
ENSG00000239919.1|SNRPGP3,0,0,0,0,0,0,0,0
ENSG00000199846.1|RNU1-72P,0,0,0,0,2,0,1,0
ENSG00000238072.1|CDC26P1,59,55,54,14,177,147,164,214
ENSG00000128578.10|STRIP2,289,288,303,93,635,521,316,391
ENSG00000240204.3|SMKR1,120,155,115,45,94,72,72,115
ENSG00000106459.15|NRF1,1290,1405,1246,375,1235,1025,1426,1393
ENSG00000288881.1|ENSG00000288881,0,1,3,0,2,0,0,0
ENSG00000286380.3|ENSG00000286380,0,0,0,0,0,0,0,0
ENSG00000207990.3|MIR182,0,0,0,0,0,0,0,0
ENSG00000199158.1|MIR96,0,0,0,0,0,0,0,0
ENSG00000207691.1|MIR183,0,0,0,0,0,0,0,0
ENSG00000290319.1|ENSG00000290319,0,0,0,0,0,0,0,0
ENSG00000242078.1|ENSG00000242078,0,0,0,0,0,0,0,0
ENSG00000186591.13|UBE2H,6552,7036,6973,2323,16773,15807,22927,25506
ENSG00000273329.2|ENSG00000273329,180,135,223,82,914,608,555,692
ENSG00000212238.1|RNA5SP244,1,1,1,1,1,1,1,1
ENSG00000199516.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000091732.17|ZC3HC1,363,465,455,124,1071,981,1031,1190
ENSG00000201109.1|RNA5SP245,0,0,0,0,0,4,0,0
ENSG00000244036.3|UBE2H-DT,3,6,10,5,1,0,0,2
ENSG00000128607.14|KLHDC10,12209,11797,10214,3721,10994,8569,13597,15051
ENSG00000229196.4|LINC03008,0,3,9,0,7,8,9,9
ENSG00000146842.17|TMEM209,981,1110,986,362,2251,1950,2497,2669
ENSG00000240571.1|ENSG00000240571,48,31,50,30,10,6,12,10
ENSG00000128510.12|CPA4,104,102,782,240,142,97,209,245
ENSG00000158516.12|CPA2,29,43,24,0,50,36,42,46
ENSG00000158525.16|CPA5,0,7,9,0,21,11,12,11
ENSG00000091704.10|CPA1,10,17,11,0,21,37,0,18
ENSG00000106477.20|CEP41,833,1031,934,323,2387,2002,2428,2744
ENSG00000106484.16|MEST,35750,36168,33414,12901,96585,78582,40800,43949
ENSG00000239021.1|RNA5SP246,0,0,0,0,0,0,0,0
ENSG00000213265.9|TSGA13,1,0,0,0,0,0,3,4
ENSG00000287547.1|ENSG00000287547,0,2,2,0,0,0,0,0
ENSG00000259920.1|ENSG00000259920,21,23,18,6,99,83,31,25
ENSG00000272701.3|MESTIT1,32,25,40,11,122,129,37,44
ENSG00000277269.1|ENSG00000277269,1,0,1,0,0,1,0,0
ENSG00000278055.1|ENSG00000278055,1,3,3,0,0,1,0,0
ENSG00000274500.1|ENSG00000274500,1,0,1,0,0,0,0,0
ENSG00000270823.1|ENSG00000270823,60,47,39,20,613,247,101,119
ENSG00000199043.1|MIR335,1,1,0,0,0,0,0,0
ENSG00000158623.14|COPG2,3483,3549,3166,1006,3151,2185,7376,8749
ENSG00000270953.1|ENSG00000270953,748,515,764,219,1385,880,462,481
ENSG00000286214.1|COPG2IT1,21593,15617,21700,5427,53344,34419,15257,16145
ENSG00000226045.1|ENSG00000226045,3,2,0,0,0,0,0,1
ENSG00000266265.4|KLF14,3,4,6,0,0,0,1,13
ENSG00000271522.1|ENSG00000271522,0,3,5,0,0,3,0,2
ENSG00000231721.8|LINC-PINT,310,266,208,85,547,429,1179,1351
ENSG00000229858.2|ENSG00000229858,0,0,0,0,0,0,0,0
ENSG00000240680.1|H4P1,0,0,0,0,0,0,0,0
ENSG00000232716.2|ENSG00000232716,0,0,0,0,0,0,0,0
ENSG00000233559.2|LINC00513,19,22,10,0,0,0,5,13
ENSG00000284032.1|MIR29A,0,0,0,0,0,0,0,0
ENSG00000283797.1|MIR29B1,0,0,0,0,0,0,1,0
ENSG00000271204.1|ENSG00000271204,0,0,2,0,0,0,0,0
ENSG00000199627.1|RNU6-1010P,0,0,0,0,0,0,0,0
ENSG00000236753.7|MKLN1-AS,31,23,85,10,191,142,172,215
ENSG00000224545.1|RPL31P36,0,0,0,0,0,0,1,0
ENSG00000273319.1|ENSG00000273319,15,8,5,0,1,1,8,6
ENSG00000128585.18|MKLN1,8230,6382,7286,2192,4306,2490,7454,7765
ENSG00000233287.1|ENSG00000233287,1,1,1,0,1,2,2,3
ENSG00000273489.1|ENSG00000273489,6,4,6,1,3,5,6,10
ENSG00000128567.17|PODXL,1279,1457,1757,779,1611,1449,3243,3785
ENSG00000213261.3|EEF1B2P6,8,15,11,9,66,40,62,64
ENSG00000236238.2|ENSG00000236238,1,1,0,0,0,0,0,1
ENSG00000236281.1|NDUFB9P2,2,0,3,0,2,5,1,2
ENSG00000236386.1|ENSG00000236386,3,0,0,0,0,0,0,0
ENSG00000225144.2|ENSG00000225144,0,0,0,0,0,0,0,0
ENSG00000223436.1|ENSG00000223436,0,0,0,0,0,0,0,0
ENSG00000221866.10|PLXNA4,2676,2904,3608,1050,7403,6563,14588,15793
ENSG00000183470.9|FLJ40288,0,0,0,0,0,0,0,0
ENSG00000227197.1|ENSG00000227197,0,0,0,0,0,0,0,0
ENSG00000272393.1|RNU6-92P,0,0,0,0,0,0,0,0
ENSG00000106554.13|CHCHD3,633,792,686,184,1264,1112,1905,2280
ENSG00000283041.1|ENSG00000283041,4677,5145,5230,1794,17208,15502,16175,17548
ENSG00000284135.1|MIR3654,1,1,1,1,1,1,1,1
ENSG00000237821.1|ST13P7,2,3,5,1,15,6,16,6
ENSG00000131558.15|EXOC4,7676,8253,7371,2456,4190,3960,8836,10204
ENSG00000276137.1|MIR6133,0,0,0,0,0,0,0,0
ENSG00000235429.1|ENSG00000235429,0,0,0,0,0,0,0,0
ENSG00000235967.1|COX5BP3,0,0,2,0,0,0,0,0
ENSG00000226205.1|RPS3AP27,0,0,0,0,0,0,0,0
ENSG00000155530.4|LRGUK,368,251,545,170,193,126,182,156
ENSG00000205060.11|SLC35B4,1904,1878,2103,695,2751,2385,5518,5971
ENSG00000273297.4|LINC03060,6,7,7,4,11,18,48,42
ENSG00000085662.14|AKR1B1,1911,2122,2795,1004,2177,2317,5133,5977
ENSG00000198074.10|AKR1B10,0,0,0,0,0,0,0,0
ENSG00000227471.9|AKR1B15,4,0,0,0,0,0,0,0
ENSG00000172331.12|BPGM,2284,2458,2451,753,1002,1032,2336,2674
ENSG00000122786.20|CALD1,4202,4309,8077,2284,1780,1393,4811,4573
ENSG00000289175.1|ENSG00000289175,0,2,5,2,2,1,0,2
ENSG00000223500.1|RNF14P4,0,0,0,0,3,1,2,0
ENSG00000122783.17|CYREN,326,448,439,123,415,378,536,595
ENSG00000105875.15|WDR91,435,444,511,181,790,673,1691,2010
ENSG00000146857.5|STRA8,0,0,0,0,0,0,0,0
ENSG00000290805.1|ENSG00000290805,0,0,0,0,0,0,0,0
ENSG00000276067.3|SLC23A4P,0,0,0,0,0,0,0,0
ENSG00000080802.21|CNOT4,874,919,913,338,1628,1286,3097,3381
ENSG00000286458.1|ENSG00000286458,5,0,0,0,0,0,4,0
ENSG00000146856.14|AGBL3,95,85,72,25,62,57,82,76
ENSG00000146859.6|TMEM140,391,475,517,134,270,240,336,399
ENSG00000272941.1|ENSG00000272941,80,93,126,37,22,21,34,53
ENSG00000287733.1|ENSG00000287733,59,79,31,25,55,55,68,92
ENSG00000231794.5|ENSG00000231794,4,6,7,0,8,0,17,15
ENSG00000277138.1|MIR6509,1,1,2,0,3,1,0,6
ENSG00000227073.1|SDHDP2,2,5,4,2,5,6,5,4
ENSG00000271414.1|ENSG00000271414,0,0,0,0,3,0,0,0
ENSG00000212303.1|RNU6-1154P,0,0,0,0,0,0,0,0
ENSG00000164707.16|SLC13A4,40,40,18,0,74,38,49,46
ENSG00000155561.15|NUP205,6088,6649,5757,1989,3623,3060,8284,9425
ENSG00000223718.3|RPL15P11,1,3,4,1,0,4,0,1
ENSG00000243317.8|STMP1,6110,6602,7631,2498,1702,1484,7561,8687
ENSG00000273219.1|ENSG00000273219,19,22,6,2,7,9,4,6
ENSG00000105887.11|MTPN,5031,5434,5206,1770,7788,6667,15162,17460
ENSG00000199700.1|RNU6-223P,0,0,0,0,0,0,0,1
ENSG00000224746.2|ENSG00000224746,4,4,5,0,11,3,5,0
ENSG00000232053.7|ENSG00000232053,71,110,65,20,53,54,35,28
ENSG00000206705.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000236503.1|TRPC6P8,0,0,0,0,0,0,0,0
ENSG00000231244.1|PSMC1P3,2,1,0,0,2,2,1,1
ENSG00000234352.9|ENSG00000234352,0,0,0,0,23,7,0,0
ENSG00000181072.12|CHRM2,238,242,139,37,39,28,45,52
ENSG00000207597.1|MIR490,0,1,0,0,0,0,0,0
ENSG00000223657.2|KRT8P51,2,1,0,0,0,0,0,0
ENSG00000224469.1|ENSG00000224469,1,1,0,1,0,0,1,1
ENSG00000105894.13|PTN,756,815,943,245,717,751,1652,1677
ENSG00000202023.1|SNORD81,0,0,0,0,0,0,0,0
ENSG00000157680.17|DGKI,730,708,858,193,1048,785,1663,1697
ENSG00000231114.1|ENSG00000231114,3,0,0,0,0,0,4,0
ENSG00000228031.4|ENSG00000228031,15,10,0,0,16,11,13,22
ENSG00000279483.2|ENSG00000279483,1698,1921,1416,517,1796,1801,1784,1947
ENSG00000230383.1|RPL6P19,478,553,327,118,482,484,426,435
ENSG00000289438.1|ENSG00000289438,102,117,155,42,31,21,163,193
ENSG00000182158.16|CREB3L2,925,928,1216,430,1577,1237,2574,3034
ENSG00000237243.1|CREB3L2-AS1,0,0,0,0,0,0,0,0
ENSG00000252820.1|Y_RNA,0,0,0,1,0,0,0,2
ENSG00000201465.1|ENSG00000201465,0,0,0,0,0,0,0,0
ENSG00000225559.1|ENSG00000225559,10,0,0,0,4,9,9,37
ENSG00000213237.4|PTMAP10,1,1,1,0,1,1,1,1
ENSG00000214815.2|IMPDH1P3,1,0,0,0,1,0,0,0
ENSG00000234995.1|RPS3AP28,0,0,0,0,0,0,0,0
ENSG00000122779.18|TRIM24,7224,7759,7590,2352,3533,3254,8792,10335
ENSG00000157703.16|SVOPL,0,13,22,5,13,5,25,28
ENSG00000252188.1|ENSG00000252188,0,0,0,0,0,0,0,1
ENSG00000234658.1|RPL21P73,0,0,0,0,0,0,0,0
ENSG00000243099.1|RPL17P27,1,0,1,0,1,0,0,1
ENSG00000105929.16|ATP6V0A4,11,0,0,0,10,12,13,11
ENSG00000214128.11|TMEM213,80,107,86,41,12,22,34,35
ENSG00000122778.10|KIAA1549,2006,2113,2661,649,2760,2557,5613,5863
ENSG00000199646.1|RNU6-1272P,2,1,0,0,3,0,2,1
ENSG00000146858.8|ZC3HAV1L,134,99,127,40,244,223,181,144
ENSG00000105939.14|ZC3HAV1,484,450,597,206,1281,1209,1781,1908
ENSG00000229677.1|RPL17P28,0,0,0,2,5,0,0,5
ENSG00000105948.13|TTC26,967,962,880,359,523,419,979,1073
ENSG00000239254.1|ENSG00000239254,2,10,9,2,17,14,18,25
ENSG00000271537.1|ENSG00000271537,15,11,4,2,5,5,8,25
ENSG00000228360.1|ENSG00000228360,0,0,0,0,2,0,0,0
ENSG00000271404.1|MZT1P2,10,0,0,5,0,0,4,4
ENSG00000206843.1|RNU6-206P,0,0,0,0,0,0,1,0
ENSG00000269955.2|FMC1-LUC7L2,0,0,240,0,186,0,0,0
ENSG00000146963.18|LUC7L2,5334,5425,5165,1754,3579,3133,6377,6917
ENSG00000157741.15|UBN2,5643,4161,6174,1609,3799,2296,6307,6479
ENSG00000164898.13|FMC1,522,497,313,121,137,313,736,798
ENSG00000273391.1|ENSG00000273391,6,12,14,8,27,20,22,40
ENSG00000236279.7|CLEC2L,223,191,254,63,68,97,207,221
ENSG00000254270.1|ERHP1,5,2,9,5,0,6,3,5
ENSG00000059377.19|TBXAS1,42,28,10,9,23,24,0,38
ENSG00000064393.16|HIPK2,3929,3752,4999,1306,5391,4249,9147,8937
ENSG00000059378.13|PARP12,18,15,18,7,103,70,57,44
ENSG00000006459.11|KDM7A,1133,995,896,299,2805,1724,3965,3790
ENSG00000251728.1|Y_RNA,1,2,2,0,6,2,12,10
ENSG00000260231.2|KDM7A-DT,87,109,98,35,129,96,151,195
ENSG00000270512.1|ENSG00000270512,5,4,8,2,1,0,6,2
ENSG00000241661.1|PPP1R2P6,2,19,4,0,2,7,5,5
ENSG00000157800.18|SLC37A3,1162,1377,1139,367,1519,1218,3554,3796
ENSG00000202472.1|RNA5SP248,0,0,0,0,0,2,0,0
ENSG00000146955.11|RAB19,3,0,5,0,3,0,0,3
ENSG00000103200.6|ENSG00000103200,0,0,0,0,0,0,0,0
ENSG00000133606.11|MKRN1,4393,4758,3708,1343,6716,5974,13568,15835
ENSG00000223113.1|RNA5SP247,1,0,1,0,3,3,1,1
ENSG00000201354.1|Y_RNA,0,5,2,0,0,1,1,2
ENSG00000146966.13|DENND2A,1785,2246,2381,689,3282,2885,5446,5790
ENSG00000285904.1|ENSG00000285904,35,33,19,11,62,37,26,27
ENSG00000240173.3|RN7SL771P,1,2,2,0,7,3,0,4
ENSG00000090266.13|NDUFB2,2220,2309,2405,593,869,944,1798,2215
ENSG00000157764.14|BRAF,2309,2076,2176,639,2729,2065,5396,6131
ENSG00000271932.1|RNU6-85P,0,0,0,0,0,0,0,0
ENSG00000133597.11|ADCK2,1996,2435,2425,788,1092,962,3001,3250
ENSG00000240889.1|NDUFB2-AS1,20,13,20,8,32,19,38,29
ENSG00000289788.1|ENSG00000289788,8,0,8,12,0,5,21,3
ENSG00000090263.16|MRPS33,482,468,511,161,861,1000,1354,1647
ENSG00000261778.1|ENSG00000261778,0,0,0,0,0,0,0,0
ENSG00000261624.1|NDUFB10P2,0,2,0,0,0,2,0,0
ENSG00000204990.3|ENSG00000204990,0,0,0,0,0,0,0,0
ENSG00000261629.1|ENSG00000261629,0,0,0,0,0,0,0,0
ENSG00000261115.7|TMEM178B,5959,5675,6888,2033,2958,2534,7204,7512
ENSG00000285841.1|ENSG00000285841,3,0,0,0,0,2,0,1
ENSG00000261797.1|ENSG00000261797,0,0,2,0,6,6,10,28
ENSG00000261570.2|AGK-DT,6,0,13,0,24,24,30,43
ENSG00000006530.18|AGK,1490,1624,1460,425,868,707,1628,1759
ENSG00000257093.7|DENND11,741,716,802,240,1652,1355,2604,2987
ENSG00000106028.11|SSBP1,1222,1674,1345,444,843,627,1601,1733
ENSG00000241926.1|MTCO1P55,0,0,0,0,2,0,0,0
ENSG00000224354.2|MTND2P5,0,0,2,2,0,0,0,0
ENSG00000239648.1|MTND1P3,0,0,0,0,0,0,0,0
ENSG00000240677.1|MYL6P4,0,0,0,0,0,0,1,0
ENSG00000165076.14|PRSS37,0,3,0,0,0,0,2,4
ENSG00000237621.4|OR9A1P,0,1,1,0,0,0,0,2
ENSG00000290670.1|ENSG00000290670,0,0,0,2,0,0,0,0
ENSG00000244292.2|OR9N1P,0,2,1,0,0,0,0,0
ENSG00000258083.2|OR9A4,0,0,2,0,0,0,0,3
ENSG00000258227.7|CLEC5A,0,0,0,0,0,0,0,0
ENSG00000257138.1|TAS2R38,0,0,0,0,0,0,5,0
ENSG00000257335.8|MGAM,49,28,27,6,7,0,24,22
ENSG00000244701.1|ENSG00000244701,31,24,26,6,38,35,45,67
ENSG00000270157.1|ENSG00000270157,37,33,40,9,88,55,142,144
ENSG00000228775.8|WEE2-AS1,29,44,59,18,23,24,29,26
ENSG00000214102.7|WEE2,7,14,21,6,0,4,6,13
ENSG00000212153.1|RNU1-82P,1,1,1,1,0,0,0,0
ENSG00000127362.2|TAS2R3,12,6,30,3,3,2,12,10
ENSG00000127364.4|TAS2R4,110,38,161,44,68,19,74,74
ENSG00000270923.1|TAS2R6P,22,26,53,11,24,16,19,21
ENSG00000127366.5|TAS2R5,61,36,91,35,55,7,75,79
ENSG00000240031.2|OR9A3P,0,3,0,0,0,0,0,0
ENSG00000290669.1|ENSG00000290669,5,0,1,0,1,0,0,5
ENSG00000257743.9|MGAM2,5,6,3,0,7,0,4,0
ENSG00000106123.12|EPHB6,540,670,1027,308,238,222,866,947
ENSG00000165125.22|TRPV6,0,0,9,0,0,0,15,12
ENSG00000224970.2|ENSG00000224970,0,0,0,0,0,0,0,0
ENSG00000127412.7|TRPV5,0,0,0,0,0,0,5,0
ENSG00000179468.6|OR9A2,0,0,0,0,0,0,2,0
ENSG00000239293.1|OR9P1P,0,0,0,0,0,0,0,0
ENSG00000225781.2|OR6V1,0,0,0,0,0,0,0,0
ENSG00000290761.1|ENSG00000290761,0,0,0,0,0,0,1,0
ENSG00000179420.12|OR6W1P,0,0,0,0,0,0,0,0
ENSG00000159763.4|PIP,0,0,0,0,0,0,0,0
ENSG00000236398.2|TAS2R39,0,0,0,0,0,0,0,0
ENSG00000268170.2|ENSG00000268170,0,0,0,0,4,0,0,3
ENSG00000221937.4|TAS2R40,0,0,0,0,0,0,0,6
ENSG00000279223.1|ENSG00000279223,0,0,0,0,0,0,0,0
ENSG00000231840.2|TMEM139-AS1,0,18,21,9,0,13,119,40
ENSG00000197448.14|GSTK1,874,1048,1333,439,617,550,1051,1236
ENSG00000178826.11|TMEM139,150,179,114,35,51,35,101,174
ENSG00000165131.8|LLCFC1,9,2,6,4,1,0,15,13
ENSG00000197993.9|KEL,19,24,17,0,15,20,57,80
ENSG00000106144.20|CASP2,1960,1938,2190,744,1433,1052,2721,2699
ENSG00000231531.5|HINT1P1,0,3,3,2,3,5,6,5
ENSG00000188037.14|CLCN1,49,28,56,16,20,26,38,57
ENSG00000232533.3|FAM131B-AS2,110,136,186,36,170,199,499,441
ENSG00000278449.1|MIR6892,0,1,4,0,1,2,3,4
ENSG00000229153.7|EPHA1-AS1,21,16,41,9,5,3,19,4
ENSG00000234066.1|TAS2R62P,0,0,0,0,0,0,0,0
ENSG00000185899.1|TAS2R60,0,0,1,0,0,5,0,0
ENSG00000221855.1|TAS2R41,0,0,0,0,0,0,0,0
ENSG00000236853.2|OR2R1P,0,0,0,0,0,0,0,0
ENSG00000176510.5|OR10AC1,0,0,0,0,0,3,0,0
ENSG00000229977.2|ENSG00000229977,0,0,0,0,2,0,1,0
ENSG00000229877.1|PAICSP5,0,0,0,0,0,0,0,0
ENSG00000252037.1|RNU6-162P,0,0,0,0,0,0,0,0
ENSG00000230556.1|ENSG00000230556,0,0,0,0,0,0,0,0
ENSG00000170379.21|TCAF2,426,406,921,240,216,145,290,309
ENSG00000252523.1|RNU6-267P,0,0,0,0,0,0,0,0
ENSG00000291149.1|ENSG00000291149,56,67,113,37,105,75,95,125
ENSG00000241136.1|PAICSP6,0,0,0,0,0,0,0,0
ENSG00000232145.1|ENSG00000232145,0,0,0,0,2,0,1,0
ENSG00000239419.3|RN7SL535P,8,11,29,0,8,5,22,20
ENSG00000240322.3|RN7SL481P,29,25,16,7,27,12,19,36
ENSG00000159784.18|FAM131B,3867,4163,4513,1455,3927,3710,11065,12823
ENSG00000272619.1|FAM131B-AS1,52,47,66,20,33,33,49,51
ENSG00000159840.16|ZYX,4674,5618,7259,2156,3035,2519,6261,6288
ENSG00000146904.9|EPHA1,20,16,15,5,9,0,0,23
ENSG00000271079.1|CTAGE15,3,1,2,3,0,1,4,3
ENSG00000223459.6|TCAF1P1,4165,4397,5307,1308,2180,1985,4023,4929
ENSG00000290786.1|ENSG00000290786,26,45,93,27,23,18,24,35
ENSG00000283537.3|ENSG00000283537,1,1,1,1,1,1,1,1
ENSG00000283528.2|TCAF2C,21,23,36,15,26,20,40,35
ENSG00000271321.1|CTAGE6,3,2,0,0,3,2,5,1
ENSG00000159860.8|TCAF2P1,95,112,197,48,27,16,62,46
ENSG00000290602.1|ENSG00000290602,2,0,3,3,0,0,4,2
ENSG00000253882.9|ENSG00000253882,2,1,10,1,1,1,1,11
ENSG00000198420.10|TCAF1,5789,6117,6664,2115,8063,7370,17388,17837
ENSG00000213215.5|OR2F1,0,0,0,0,0,0,0,0
ENSG00000221813.4|OR6B1,14,2,2,2,0,0,0,3
ENSG00000288784.1|CTAGE4,2,1,2,2,0,3,3,1
ENSG00000213214.6|ARHGEF35,7,6,15,5,16,18,14,6
ENSG00000244198.7|ARHGEF35-AS1,92,81,106,21,71,64,6,17
ENSG00000212807.3|OR2A42,0,0,0,0,5,0,3,0
ENSG00000290816.1|ENSG00000290816,0,4,4,2,5,6,9,0
ENSG00000170356.10|OR2A20P,0,1,1,1,1,1,5,0
ENSG00000284644.1|ENSG00000284644,0,0,2,3,8,8,0,4
ENSG00000243896.4|OR2A7,2,2,3,0,1,0,3,6
ENSG00000289604.1|CTAGE8,0,0,1,1,1,3,3,2
ENSG00000244479.7|OR2A1-AS1,10,10,7,0,7,14,3,6
ENSG00000221970.4|OR2A1,0,1,2,0,2,2,3,0
ENSG00000050327.15|ARHGEF5,60,60,93,23,39,26,30,19
ENSG00000204959.4|ARHGEF34P,13,19,17,2,23,11,24,4
ENSG00000290818.1|ENSG00000290818,43,45,68,21,55,63,13,0
ENSG00000228960.7|OR2A9P,2,5,3,2,3,1,4,7
ENSG00000196511.15|TPK1,44,72,67,15,114,100,176,203
ENSG00000243746.1|EEF1A1P10,1,3,2,2,17,3,4,9
ENSG00000225918.1|RPL7P59,1,0,0,0,0,1,1,1
ENSG00000274127.1|ENSG00000274127,0,0,0,0,0,0,0,0
ENSG00000274118.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000236795.1|CNTNAP2-AS1,0,0,0,0,0,0,0,0
ENSG00000232391.1|RANP2,0,0,0,0,0,0,0,1
ENSG00000221442.1|MIR548F4,0,0,0,0,0,0,0,0
ENSG00000230190.1|ENSG00000230190,0,0,0,0,0,0,4,1
ENSG00000270634.1|ENSG00000270634,0,0,0,0,1,0,0,0
ENSG00000207318.1|RNU6-1184P,0,0,0,0,0,0,0,0
ENSG00000251936.1|RNA5SP249,0,0,0,0,0,0,0,0
ENSG00000242266.3|RN7SL456P,0,0,0,0,0,0,0,0
ENSG00000174469.23|CNTNAP2,5313,5561,5086,1562,1069,908,4289,4985
ENSG00000226857.1|DUTP3,2,2,0,0,0,0,3,0
ENSG00000199370.2|U3,2,0,2,0,0,0,0,0
ENSG00000287636.2|ENSG00000287636,0,0,0,0,0,0,0,0
ENSG00000170279.3|C7orf33,0,0,0,0,0,0,0,0
ENSG00000055130.18|CUL1,3651,4545,4450,1221,1858,1631,3703,3956
ENSG00000273314.1|ENSG00000273314,70,99,91,28,75,63,166,130
ENSG00000106462.12|EZH2,616,565,563,170,1222,964,2091,2292
ENSG00000275586.1|Metazoa_SRP,0,0,0,2,1,0,0,0
ENSG00000251712.3|RNU7-20P,3,2,1,0,2,2,4,5
ENSG00000201098.1|RNY1,0,0,3,0,5,6,0,0
ENSG00000202528.1|RNU6-650P,0,0,0,0,0,0,0,0
ENSG00000281189.1|GHET1,12,18,40,16,15,15,55,51
ENSG00000155660.11|PDIA4,4269,4745,5033,1897,6539,5751,13983,14890
ENSG00000240877.3|RN7SL521P,0,5,2,2,3,5,5,9
ENSG00000197024.9|ZNF398,1954,2125,2130,693,1106,1021,2035,2153
ENSG00000197362.15|ZNF786,243,302,256,82,451,393,848,933
ENSG00000204947.9|ZNF425,93,100,135,38,224,164,371,335
ENSG00000239719.1|ENSG00000239719,1,0,0,0,1,4,7,1
ENSG00000170265.12|ZNF282,2188,2673,2812,877,1372,1305,3142,3552
ENSG00000231397.1|ENSG00000231397,0,0,0,0,0,0,0,0
ENSG00000215311.3|NPM1P12,0,0,1,0,5,1,2,2
ENSG00000170260.9|ZNF212,981,1089,1064,338,528,560,1067,1308
ENSG00000204946.10|ZNF783,1105,1274,1349,409,795,603,1714,1974
ENSG00000271664.1|ENSG00000271664,4,10,16,5,18,9,32,12
ENSG00000290600.1|ENSG00000290600,724,908,929,290,780,673,975,1031
ENSG00000244560.8|ENSG00000244560,70,97,164,45,105,102,127,103
ENSG00000196453.8|ZNF777,507,566,583,156,935,946,1799,2081
ENSG00000288997.2|ENSG00000288997,0,0,0,0,0,0,0,5
ENSG00000181220.18|ZNF746,873,999,923,258,1351,1158,2717,2815
ENSG00000291118.1|ZNF767P,409,456,519,178,754,581,1418,1525
ENSG00000133624.15|ZNF767P,1,1,1,0,1,1,1,1
ENSG00000133619.18|KRBA1,738,887,944,293,603,560,994,1074
ENSG00000171130.19|ATP6V0E2,4657,5649,5892,1641,2372,2460,4938,5577
ENSG00000273293.1|ENSG00000273293,0,6,5,0,3,2,4,8
ENSG00000224016.2|ENSG00000224016,0,0,0,0,7,0,17,21
ENSG00000181444.13|ZNF467,419,508,323,107,420,567,881,1021
ENSG00000197558.13|SSPOP,1283,1281,1901,438,776,759,769,805
ENSG00000106479.11|ZNF862,2503,2732,2895,776,1513,1384,2289,2464
ENSG00000280149.1|ENSG00000280149,28,44,50,11,17,17,48,78
ENSG00000273419.1|ENSG00000273419,3,12,22,2,17,22,50,68
ENSG00000204934.10|ATP6V0E2-AS1,68,82,106,30,90,75,233,267
ENSG00000279536.1|ENSG00000279536,21,21,55,10,25,17,32,16
ENSG00000273011.1|ENSG00000273011,14,14,9,2,2,1,10,4
ENSG00000241449.6|ENSG00000241449,0,4,0,0,23,8,0,6
ENSG00000276538.1|ENSG00000276538,3,2,3,0,0,0,4,0
ENSG00000106526.12|ACTR3C,9,0,12,0,0,0,10,12
ENSG00000127399.15|LRRC61,726,1007,520,175,645,745,0,3
ENSG00000106538.10|RARRES2,254,338,248,55,319,397,664,641
ENSG00000214022.12|REPIN1,7778,9604,9166,2894,4629,4615,9167,10422
ENSG00000284691.1|ENSG00000284691,770,896,1068,324,332,340,1042,1156
ENSG00000188707.7|ZBED10P,297,306,169,63,144,101,2,0
ENSG00000261305.2|ENSG00000261305,9,6,6,0,3,3,0,0
ENSG00000240449.1|REPIN1-AS1,51,57,52,16,31,32,114,124
ENSG00000196456.13|ZNF775,1201,1499,1431,404,718,689,1522,1636
ENSG00000239377.1|ZNF775-AS1,7,8,0,0,14,12,38,35
ENSG00000284048.2|ENSG00000284048,61,88,57,14,21,56,55,102
ENSG00000213205.3|STRADBP1,4,7,2,2,8,2,0,11
ENSG00000281887.3|GIMAP1-GIMAP5,0,0,0,0,0,0,0,0
ENSG00000196329.12|GIMAP5,0,0,0,0,0,0,0,0
ENSG00000213203.3|GIMAP1,4,12,5,0,7,0,6,3
ENSG00000106565.19|TMEM176B,27,33,437,125,670,645,1130,1438
ENSG00000002933.9|TMEM176A,0,0,1096,276,674,683,1194,1278
ENSG00000002726.21|AOC1,0,0,0,0,0,0,0,6
ENSG00000289052.1|ENSG00000289052,0,6,0,0,4,15,9,11
ENSG00000164867.11|NOS3,182,242,148,69,233,241,182,184
ENSG00000197150.13|ABCB8,736,913,1130,296,475,489,1085,1187
ENSG00000164885.13|CDK5,296,341,352,101,378,484,1013,1349
ENSG00000164897.14|TMUB1,414,497,615,136,1023,980,2066,2281
ENSG00000133612.20|AGAP3,5101,6670,6554,1908,2997,2945,7127,8017
ENSG00000164900.5|GBX1,0,0,0,0,11,11,0,5
ENSG00000055118.17|KCNH2,2399,2756,2565,797,3430,3728,7442,8333
ENSG00000181652.20|ATG9B,36,58,67,15,118,120,263,265
ENSG00000243433.1|ENSG00000243433,9,6,10,0,10,10,39,20
ENSG00000213199.8|ASIC3,364,395,554,165,327,392,666,838
ENSG00000164889.15|SLC4A2,1901,2281,2559,696,1247,1077,2457,2518
